c_personid,c_index_year,c_index_year_type_code,c_index_year_source_id,c_female,c_index_addr_id,c_index_addr_type_code,c_ethnicity_code,c_household_status_code,c_birthyear,c_death_age,c_fl_earliest_year,c_fl_latest_year,c_surname_chn,c_dy,c_choronym_code,c_self_bio
973,,,,0.0,11480.0,1.0,0.0,0.0,0.0,0.0,1116.0,,李,15.0,15.0,1.0
974,937.0,1.0,,0.0,100357.0,1.0,0.0,0.0,937.0,72.0,,,李,15.0,81.0,1.0
975,1096.0,1.0,,0.0,12833.0,1.0,0.0,0.0,1096.0,60.0,,,李,15.0,15.0,1.0
976,,,,0.0,13879.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
977,1091.0,5.0,,0.0,12896.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
978,1028.0,29.0,,0.0,11273.0,1.0,0.0,0.0,0.0,0.0,1064.0,,李,15.0,28.0,1.0
979,1092.0,27.0,982.0,0.0,11725.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
980,1092.0,27.0,982.0,0.0,11725.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
981,1017.0,29.0,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
982,1032.0,1.0,,0.0,11725.0,1.0,0.0,0.0,1032.0,71.0,,,李,15.0,0.0,1.0
983,1096.0,29.0,,0.0,12879.0,1.0,0.0,0.0,,,,,李,15.0,0.0,1.0
984,924.0,1.0,,0.0,100658.0,1.0,0.0,0.0,924.0,65.0,,,李,15.0,15.0,1.0
985,1013.0,14.0,,0.0,11480.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
986,996.0,29.0,,0.0,100658.0,1.0,0.0,0.0,,,,,李,15.0,15.0,1.0
987,991.0,1.0,,0.0,100658.0,1.0,0.0,0.0,991.0,69.0,,,李,15.0,15.0,1.0
988,,,,0.0,,,0.0,0.0,0.0,,,,李,15.0,0.0,1.0
989,1043.0,11.0,1033.0,0.0,13359.0,1.0,0.0,0.0,0.0,0.0,1068.0,,李,15.0,15.0,1.0
990,1049.0,5.0,,0.0,12914.0,1.0,0.0,0.0,0.0,0.0,1079.0,,李,15.0,0.0,1.0
991,948.0,12.0,16832.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
992,1043.0,5.0,,0.0,13074.0,1.0,0.0,0.0,0.0,0.0,1068.0,1104.0,李,15.0,0.0,1.0
993,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
994,1090.0,29.0,,0.0,12512.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
995,1085.0,5.0,,0.0,12880.0,1.0,0.0,0.0,0.0,0.0,,1161.0,李,15.0,0.0,1.0
996,1043.0,5.0,,0.0,12733.0,1.0,0.0,0.0,0.0,0.0,1068.0,,李,15.0,0.0,1.0
997,1062.0,11.0,982.0,0.0,11725.0,1.0,0.0,0.0,0.0,0.0,1121.0,,李,15.0,0.0,1.0
998,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
999,,,,0.0,12515.0,1.0,0.0,0.0,,76.0,1126.0,1162.0,李,15.0,0.0,0.0
1000,,,,0.0,12466.0,1.0,0.0,0.0,,75.0,1091.0,,李,15.0,0.0,1.0
1001,,,,0.0,12466.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1002,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1003,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1004,1088.0,28.0,3469.0,0.0,12466.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1005,1128.0,29.0,,0.0,12793.0,1.0,0.0,0.0,,,,,李,15.0,0.0,1.0
1006,964.0,23.0,,0.0,11963.0,1.0,0.0,0.0,,80.0,,,李,15.0,0.0,1.0
1007,959.0,5.0,,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1008,,,,0.0,12855.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1009,1104.0,13.0,,0.0,12833.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1010,1082.0,23.0,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1011,1058.0,5.0,,0.0,100334.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1012,,,,0.0,11480.0,1.0,0.0,0.0,0.0,0.0,,1143.0,李,15.0,15.0,1.0
1013,1015.0,1.0,,0.0,100658.0,1.0,0.0,0.0,1015.0,61.0,,,李,15.0,0.0,1.0
1014,982.0,1.0,,0.0,12723.0,1.0,0.0,0.0,982.0,77.0,,,李,15.0,15.0,1.0
1015,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1016,969.0,13.0,,0.0,11556.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1017,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1018,1012.0,5.0,,0.0,12286.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1019,,,,0.0,11556.0,1.0,0.0,0.0,,59.0,,,李,15.0,0.0,1.0
1020,1019.0,5.0,,0.0,13871.0,1.0,0.0,0.0,0.0,0.0,1049.0,,李,15.0,0.0,1.0
1021,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1022,938.0,23.0,,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1023,1062.0,11.0,982.0,0.0,11725.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1024,1012.0,5.0,,0.0,11247.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1025,950.0,5.0,,0.0,12841.0,1.0,0.0,0.0,0.0,0.0,976.0,1023.0,李,15.0,101.0,1.0
1026,,,,0.0,11763.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1027,961.0,23.0,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1028,1036.0,11.0,1086.0,0.0,11273.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,28.0,1.0
1029,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,28.0,0.0
1030,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,1097.0,李,15.0,28.0,1.0
1031,953.0,5.0,,0.0,100531.0,1.0,0.0,0.0,0.0,0.0,982.0,,李,15.0,0.0,1.0
1032,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1033,1013.0,1.0,,0.0,13359.0,1.0,0.0,0.0,1013.0,40.0,,,李,15.0,15.0,1.0
1034,953.0,5.0,,0.0,13943.0,1.0,0.0,0.0,0.0,0.0,983.0,,李,15.0,15.0,1.0
1035,1047.0,12.0,1066.0,0.0,100494.0,1.0,0.0,0.0,0.0,0.0,1094.0,1101.0,李,15.0,0.0,1.0
1036,1027.0,29.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,1043.0,1090.0,李,15.0,28.0,1.0
1037,978.0,5.0,,0.0,100357.0,1.0,0.0,0.0,0.0,0.0,1008.0,1018.0,李,15.0,81.0,1.0
1038,1088.0,1.0,,0.0,12841.0,1.0,0.0,0.0,1088.0,67.0,,,李,15.0,0.0,1.0
1039,974.0,11.0,1044.0,0.0,11903.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
1040,1094.0,5.0,,0.0,100062.0,1.0,0.0,0.0,0.0,0.0,1119.0,,李,15.0,0.0,1.0
1041,,,,0.0,,,0.0,0.0,0.0,0.0,1000.0,,李,15.0,0.0,1.0
1042,996.0,23.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,28.0,0.0
1043,,,,0.0,11786.0,1.0,0.0,0.0,0.0,0.0,1131.0,1165.0,李,15.0,0.0,1.0
1044,944.0,1.0,,0.0,11903.0,1.0,0.0,0.0,944.0,58.0,,,李,15.0,15.0,1.0
1045,,,,0.0,11786.0,1.0,0.0,0.0,0.0,0.0,1133.0,,李,15.0,0.0,1.0
1046,970.0,1.0,,0.0,11247.0,1.0,0.0,0.0,970.0,80.0,,,李,15.0,0.0,1.0
1047,,,,0.0,11786.0,1.0,0.0,0.0,0.0,0.0,,1147.0,李,15.0,0.0,1.0
1048,1006.0,1.0,,0.0,100062.0,1.0,0.0,0.0,1006.0,60.0,,,李,15.0,15.0,1.0
1049,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
1050,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1051,1115.0,5.0,,0.0,12793.0,1.0,0.0,0.0,0.0,0.0,1145.0,,李,15.0,0.0,1.0
1052,,,,0.0,,,0.0,0.0,0.0,0.0,,996.0,李,15.0,0.0,1.0
1053,1073.0,5.0,,0.0,100410.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,81.0,0.0
1054,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1055,1098.0,5.0,,0.0,100185.0,1.0,0.0,0.0,0.0,0.0,1128.0,,李,15.0,15.0,1.0
1056,1001.0,28.0,3507.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,28.0,1.0
1057,1085.0,5.0,,0.0,12880.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1058,1085.0,5.0,,0.0,13344.0,1.0,0.0,0.0,0.0,0.0,1115.0,1133.0,李,15.0,0.0,1.0
1059,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1060,911.0,14.0,,0.0,11273.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,28.0,1.0
1061,1012.0,11.0,1101.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,1078.0,1108.0,李,15.0,15.0,1.0
1062,1089.0,1.0,,0.0,12690.0,1.0,0.0,0.0,1089.0,65.0,,,李,15.0,15.0,1.0
1063,1080.0,1.0,,0.0,12690.0,1.0,0.0,0.0,1080.0,61.0,,,李,15.0,15.0,1.0
1064,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1065,1082.0,1.0,,0.0,12724.0,1.0,0.0,0.0,1082.0,72.0,,,李,15.0,15.0,1.0
1066,1017.0,14.0,,0.0,100494.0,1.0,0.0,0.0,0.0,0.0,1068.0,,李,15.0,0.0,1.0
1067,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1068,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1069,1069.0,20.0,,0.0,12709.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1070,1073.0,13.0,,0.0,12715.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
1071,,,,0.0,11206.0,1.0,0.0,0.0,,74.0,,,李,15.0,0.0,1.0
1072,1079.0,5.0,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1073,1046.0,5.0,,0.0,13943.0,1.0,0.0,0.0,0.0,0.0,1076.0,1102.0,李,15.0,15.0,1.0
1074,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1075,,,,0.0,12466.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1076,1023.0,5.0,,0.0,100228.0,1.0,0.0,0.0,0.0,0.0,,1093.0,李,15.0,0.0,1.0
1077,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
1078,1013.0,1.0,,0.0,11206.0,1.0,0.0,0.0,1013.0,66.0,,,李,15.0,81.0,1.0
1079,959.0,1.0,,0.0,11903.0,1.0,0.0,0.0,959.0,74.0,,,李,15.0,15.0,1.0
1080,985.0,12.0,7042.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,28.0,0.0
1081,1061.0,5.0,,0.0,13504.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
1082,,,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
1083,953.0,5.0,,0.0,100203.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,0.0
1084,1049.0,5.0,,0.0,100661.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1085,1008.0,29.0,,0.0,11247.0,1.0,0.0,0.0,0.0,0.0,1041.0,1067.0,李,15.0,0.0,1.0
1086,1006.0,1.0,,0.0,11273.0,1.0,0.0,0.0,1006.0,84.0,,,李,15.0,28.0,1.0
1087,1037.0,24.0,,0.0,100597.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1088,,,,0.0,11480.0,1.0,0.0,0.0,0.0,0.0,1138.0,,李,15.0,15.0,1.0
1089,1073.0,5.0,,0.0,12677.0,1.0,0.0,0.0,,77.0,1102.0,,李,15.0,0.0,1.0
1090,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1091,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1092,1008.0,5.0,,0.0,13292.0,1.0,0.0,0.0,,77.0,1038.0,,李,15.0,0.0,1.0
1093,1085.0,29.0,,0.0,11206.0,1.0,0.0,0.0,,,1126.0,,李,15.0,0.0,1.0
1094,1115.0,1.0,,0.0,13307.0,1.0,0.0,0.0,1115.0,70.0,,,李,15.0,15.0,1.0
1095,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1096,971.0,1.0,,0.0,100658.0,1.0,0.0,0.0,971.0,77.0,,,李,15.0,28.0,1.0
1097,1028.0,1.0,,0.0,12435.0,1.0,0.0,0.0,1028.0,60.0,,,李,15.0,0.0,1.0
1098,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1099,1012.0,5.0,,0.0,12830.0,1.0,0.0,0.0,,75.0,1041.0,,李,15.0,0.0,1.0
1100,1088.0,5.0,,0.0,100228.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1101,982.0,1.0,,0.0,100659.0,1.0,0.0,0.0,982.0,66.0,982.0,1047.0,李,15.0,15.0,1.0
1102,1133.0,5.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
1104,,,,0.0,,,0.0,0.0,,,,,李,15.0,0.0,1.0
1105,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1106,973.0,29.0,,0.0,100211.0,1.0,0.0,0.0,,,,,李,15.0,28.0,1.0
1107,1077.0,11.0,3510.0,0.0,100577.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,15.0,1.0
1108,1053.0,12.0,19155.0,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,28.0,0.0
1109,944.0,1.0,,0.0,11202.0,1.0,0.0,0.0,944.0,56.0,,,李,15.0,0.0,1.0
1110,,,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1111,1031.0,12.0,12313.0,0.0,100062.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1112,1083.0,21.0,,0.0,,,0.0,0.0,0.0,0.0,,1129.0,李,15.0,0.0,1.0
1113,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1114,,,,0.0,,,0.0,0.0,0.0,0.0,1115.0,1126.0,李,15.0,0.0,1.0
1115,1097.0,12.0,8081.0,0.0,12709.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1116,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1117,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1118,922.0,5.0,,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1119,1103.0,1.0,,0.0,11480.0,1.0,0.0,0.0,1103.0,72.0,,,李,15.0,15.0,1.0
1120,995.0,23.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1121,1012.0,5.0,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1122,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,0.0
1123,967.0,11.0,974.0,0.0,100357.0,1.0,0.0,0.0,0.0,0.0,1054.0,,李,15.0,81.0,1.0
1124,1052.0,5.0,,0.0,12677.0,1.0,0.0,0.0,0.0,0.0,1126.0,1127.0,李,15.0,0.0,1.0
1125,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1126,,,,0.0,,,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1127,1082.0,5.0,,0.0,12723.0,1.0,0.0,0.0,0.0,0.0,1112.0,,李,15.0,0.0,1.0
1128,982.0,12.0,14706.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,慎,15.0,10.0,0.0
1129,,,,0.0,12223.0,1.0,0.0,0.0,0.0,0.0,1032.0,1034.0,李,15.0,0.0,1.0
1130,974.0,11.0,1109.0,0.0,11222.0,1.0,0.0,0.0,0.0,0.0,,,李,15.0,0.0,1.0
1131,,,,0.0,,,0.0,0.0,0.0,0.0,,,梁,15.0,0.0,0.0
1132,,,,0.0,,,0.0,0.0,0.0,0.0,,,梁,15.0,0.0,0.0
1133,963.0,1.0,,0.0,11206.0,1.0,0.0,0.0,963.0,42.0,,,梁,15.0,1.0,1.0
1134,1096.0,1.0,,0.0,12811.0,1.0,0.0,0.0,1096.0,59.0,,,梁,15.0,0.0,1.0
1135,987.0,1.0,,0.0,11206.0,1.0,0.0,0.0,987.0,33.0,,,梁,15.0,1.0,1.0
1136,1085.0,5.0,,0.0,12800.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,0.0,1.0
1137,1000.0,1.0,,0.0,11206.0,1.0,0.0,0.0,1000.0,70.0,,,梁,15.0,1.0,1.0
1138,955.0,1.0,,0.0,13292.0,1.0,0.0,0.0,955.0,52.0,,,梁,15.0,0.0,1.0
1139,1079.0,5.0,,0.0,13918.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,0.0,1.0
1140,,,,0.0,,,0.0,0.0,0.0,0.0,,,梁,15.0,0.0,0.0
1141,1056.0,11.0,18246.0,0.0,11206.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,1.0,1.0
1142,1051.0,11.0,4145.0,0.0,11206.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,1.0,1.0
1143,1088.0,29.0,,0.0,11206.0,1.0,0.0,0.0,0.0,0.0,,,梁,15.0,1.0,1.0
1144,1071.0,1.0,,0.0,13922.0,1.0,0.0,0.0,1071.0,73.0,,,廖,15.0,0.0,1.0
1145,1168.0,28.0,13725.0,0.0,13922.0,1.0,0.0,0.0,0.0,0.0,,,廖,15.0,0.0,0.0
1146,,,,0.0,13702.0,1.0,0.0,0.0,0.0,0.0,,,廖,15.0,0.0,1.0
1147,,,,0.0,,,0.0,0.0,0.0,0.0,,,廉,15.0,0.0,1.0
1148,,,,0.0,13876.0,1.0,0.0,0.0,0.0,0.0,1110.0,,林,15.0,0.0,1.0
1149,1099.0,1.0,,0.0,13870.0,1.0,0.0,0.0,1099.0,83.0,,,林,15.0,0.0,1.0
1150,,,,0.0,,,0.0,0.0,0.0,0.0,,,林,15.0,0.0,0.0
1151,,,,0.0,12690.0,1.0,0.0,0.0,0.0,0.0,,,林,15.0,0.0,0.0
1152,1070.0,5.0,,0.0,100531.0,1.0,0.0,0.0,,72.0,1100.0,,林,15.0,0.0,1.0
1153,1085.0,24.0,,0.0,100022.0,1.0,0.0,0.0,0.0,0.0,1110.0,,林,15.0,0.0,1.0
1154,1071.0,1.0,,0.0,100531.0,1.0,0.0,0.0,1071.0,72.0,,,林,15.0,0.0,1.0
1155,1088.0,5.0,,0.0,13920.0,1.0,0.0,0.0,0.0,0.0,,,林,15.0,0.0,0.0
1156,1112.0,1.0,,0.0,13870.0,1.0,0.0,0.0,1112.0,65.0,,,林,15.0,0.0,1.0
1157,1098.0,29.0,,0.0,12811.0,1.0,0.0,0.0,0.0,0.0,,,林,15.0,0.0,0.0
1158,1094.0,5.0,,0.0,12781.0,1.0,0.0,0.0,0.0,0.0,,,林,15.0,0.0,0.0
1159,1070.0,5.0,,0.0,13871.0,1.0,0.0,0.0,0.0,0.0,1100.0,,林,15.0,0.0,1.0
1160,1089.0,1.0,,0.0,100531.0,1.0,0.0,0.0,1089.0,83.0,,,林,15.0,0.0,1.0
1161,1085.0,5.0,,0.0,100521.0,1.0,0.0,0.0,0.0,0.0,1115.0,,林,15.0,0.0,1.0
1162,1051.0,11.0,3568.0,0.0,13920.0,1.0,0.0,0.0,0.0,0.0,1142.0,,林,15.0,0.0,1.0
1163,1113.0,24.0,,0.0,100022.0,1.0,0.0,0.0,0.0,0.0,,,林,15.0,0.0,1.0
1164,1084.0,24.0,,0.0,100022.0,1.0,0.0,0.0,0.0,0.0,,,林,15.0,0.0,1.0
1165,1079.0,1.0,,0.0,100584.0,1.0,0.0,0.0,1079.0,71.0,,,林,15.0,0.0,1.0
1166,1029.0,5.0,,0.0,13876.0,1.0,0.0,0.0,0.0,0.0,1059.0,,林,15.0,0.0,1.0
1167,1090.0,29.0,,0.0,100022.0,1.0,0.0,0.0,,,,,林,15.0,0.0,1.0
1168,1094.0,5.0,,0.0,12780.0,1.0,0.0,0.0,,,1127.0,,林,15.0,0.0,1.0
1169,965.0,14.0,,0.0,13922.0,1.0,0.0,0.0,0.0,0.0,958.0,1023.0,林,15.0,0.0,1.0
1170,1079.0,1.0,,0.0,13870.0,1.0,0.0,0.0,1079.0,83.0,,,林,15.0,0.0,1.0
1171,1027.0,5.0,,0.0,13871.0,1.0,0.0,0.0,0.0,0.0,1057.0,1091.0,林,15.0,0.0,1.0
1172,995.0,12.0,1169.0,0.0,13922.0,1.0,0.0,0.0,0.0,0.0,,,林,15.0,0.0,1.0
1173,,,,0.0,,,0.0,0.0,0.0,0.0,,,林,15.0,0.0,0.0
1174,1023.0,5.0,,0.0,13871.0,1.0,0.0,0.0,0.0,0.0,1059.0,,林,15.0,0.0,1.0
1175,1016.0,5.0,,0.0,100531.0,1.0,0.0,0.0,0.0,0.0,1046.0,,林,15.0,0.0,1.0
1176,957.0,1.0,,0.0,12843.0,1.0,0.0,0.0,957.0,62.0,,,凌,15.0,0.0,1.0
1177,,,,0.0,,,0.0,0.0,0.0,0.0,,,留,15.0,0.0,0.0
1178,1040.0,5.0,,0.0,12842.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
1179,1024.0,11.0,27007.0,0.0,11927.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
1180,,,,0.0,12466.0,1.0,0.0,0.0,,64.0,,,劉,15.0,0.0,1.0
1181,,,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1182,,,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1183,1100.0,1.0,,0.0,12803.0,1.0,0.0,0.0,1100.0,80.0,,,劉,15.0,0.0,1.0
1184,,,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1185,939.0,11.0,3602.0,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,48.0,1.0
1186,,,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1187,,,,0.0,11903.0,1.0,0.0,0.0,,,,960.0,劉,15.0,0.0,1.0
1188,1025.0,11.0,8090.0,0.0,12953.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
1189,,,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1190,,,,0.0,100417.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1191,,,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1192,1093.0,23.0,,0.0,11263.0,1.0,0.0,0.0,0.0,0.0,,,晁,15.0,45.0,0.0
1193,,,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1194,1094.0,5.0,,0.0,100417.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
1195,1041.0,1.0,,0.0,100658.0,1.0,0.0,0.0,1041.0,73.0,,,劉,15.0,17.0,1.0
1196,,,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1197,1008.0,5.0,,0.0,11551.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
1198,,,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
1199,938.0,29.0,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1200,1023.0,1.0,,0.0,11243.0,1.0,0.0,0.0,1023.0,64.0,,,劉,15.0,17.0,1.0
1201,1022.0,1.0,,0.0,13869.0,1.0,0.0,0.0,1022.0,70.0,,,劉,15.0,115.0,1.0
1202,1037.0,5.0,,0.0,12718.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,17.0,1.0
1203,969.0,5.0,,0.0,100432.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
1204,1015.0,29.0,,0.0,12953.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1205,1025.0,11.0,8090.0,0.0,12953.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
1206,1076.0,1.0,,0.0,13305.0,1.0,0.0,0.0,1076.0,86.0,,,劉,15.0,0.0,1.0
1207,978.0,5.0,,0.0,100658.0,1.0,0.0,0.0,,64.0,,,劉,15.0,17.0,1.0
1208,994.0,5.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,17.0,1.0
1209,989.0,5.0,,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,17.0,1.0
1210,1069.0,14.0,,0.0,13433.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1211,1124.0,28.0,1245.0,0.0,100228.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1212,1064.0,11.0,1254.0,0.0,11523.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1213,,,,0.0,100228.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
1214,975.0,23.0,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
1215,,,,0.0,,,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
1216,1011.0,1.0,,0.0,12800.0,1.0,0.0,0.0,1011.0,54.0,,,劉,15.0,0.0,1.0
1217,1091.0,5.0,,0.0,12716.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,17.0,1.0
1218,919.0,1.0,,0.0,100432.0,1.0,0.0,0.0,919.0,73.0,,,劉,15.0,0.0,1.0
1219,977.0,12.0,20345.0,0.0,100658.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,1.0
1220,1016.0,5.0,,0.0,100658.0,1.0,0.0,0.0,,67.0,,,劉,15.0,17.0,1.0
1221,925.0,1.0,,0.0,100409.0,1.0,0.0,0.0,925.0,62.0,,,劉,15.0,0.0,1.0
1222,939.0,11.0,3602.0,0.0,100409.0,1.0,0.0,0.0,0.0,0.0,,,劉,15.0,0.0,0.0
